,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Outlier
8824,CA-2018-117156,2018-03-21,2018-03-23,second class,TB-21055,ted butterfield,consumer,reading,pennsylvania,19601,east,OFF-EN-10003845,office supplies,envelopes,colored envelopes,8.856,False
8825,CA-2016-115399,2016-12-19,2016-12-22,first class,AG-10900,arthur gainer,consumer,philadelphia,pennsylvania,19134,east,OFF-LA-10003190,office supplies,labels,avery 474,6.912,False
8826,US-2015-157847,2015-04-02,2015-04-06,second class,SC-20020,sam craven,consumer,houston,texas,77095,central,OFF-PA-10002986,office supplies,paper,xerox 1898,26.72,False
8827,US-2015-157847,2015-04-02,2015-04-06,second class,SC-20020,sam craven,consumer,houston,texas,77095,central,OFF-PA-10001593,office supplies,paper,xerox 1947,33.488,False
8828,CA-2016-115168,2016-06-05,2016-06-09,standard class,BB-11545,brenda bowman,corporate,saint charles,missouri,63301,central,OFF-PA-10000528,office supplies,paper,xerox 1981,10.56,False
8829,CA-2015-109680,2015-10-06,2015-10-09,first class,VP-21760,victoria pisteka,corporate,indianapolis,indiana,46203,central,OFF-ST-10001932,office supplies,storage,fellowes staxonsteel drawer files,386.34,False
8830,CA-2017-167983,2017-08-21,2017-08-24,second class,RP-19270,rachel payne,corporate,seattle,washington,98115,west,OFF-BI-10003727,office supplies,binders,avery durable slant ring binders with label holder,33.44,False
8831,CA-2016-145324,2016-11-15,2016-11-19,standard class,DH-13675,duane huffman,home office,harrisonburg,virginia,22801,south,FUR-FU-10002759,furniture,furnishings,12-1/2 diameter round wall clock,39.96,False
8832,CA-2016-153423,2016-06-22,2016-06-27,standard class,SW-20455,shaun weien,consumer,rochester,new york,14609,east,OFF-BI-10000545,office supplies,binders,gbc ibimaster 500 manual proclick binding system,1217.568,True
8833,US-2018-132675,2018-09-24,2018-09-28,standard class,KF-16285,karen ferguson,home office,sandy springs,georgia,30328,south,OFF-ST-10004950,office supplies,storage,"tenex personal filing tote with secure closure lid, black/frost",15.51,False
8834,US-2018-132675,2018-09-24,2018-09-28,standard class,KF-16285,karen ferguson,home office,sandy springs,georgia,30328,south,TEC-PH-10003171,technology,phones,plantronics encore h101 dual earpieces headset,89.9,False
8835,US-2018-132675,2018-09-24,2018-09-28,standard class,KF-16285,karen ferguson,home office,sandy springs,georgia,30328,south,OFF-AR-10000614,office supplies,art,barrel sharpener,14.28,False
8836,US-2018-132675,2018-09-24,2018-09-28,standard class,KF-16285,karen ferguson,home office,sandy springs,georgia,30328,south,OFF-AR-10000034,office supplies,art,"bic brite liner grip highlighters, assorted, 5/pack",12.72,False
8837,US-2018-132675,2018-09-24,2018-09-28,standard class,KF-16285,karen ferguson,home office,sandy springs,georgia,30328,south,OFF-LA-10003766,office supplies,labels,self-adhesive removable labels,15.75,False
8838,CA-2015-153808,2015-04-06,2015-04-10,second class,FH-14275,frank hawley,corporate,los angeles,california,90004,west,OFF-AR-10001725,office supplies,art,boston home & office model 2000 electric pencil sharpeners,70.95,False
8839,CA-2015-153808,2015-04-06,2015-04-10,second class,FH-14275,frank hawley,corporate,los angeles,california,90004,west,OFF-BI-10002794,office supplies,binders,"avery trapezoid ring binder, 3"" capacity, black, 1040 sheets",65.568,False
8840,CA-2015-153808,2015-04-06,2015-04-10,second class,FH-14275,frank hawley,corporate,los angeles,california,90004,west,TEC-AC-10004171,technology,accessories,razer kraken 7.1 surround sound over ear usb gaming headset,299.97,False
8841,US-2017-112396,2017-02-09,2017-02-13,standard class,JR-16210,justin ritter,corporate,san francisco,california,94110,west,TEC-AC-10003628,technology,accessories,logitech 910-002974 m325 wireless mouse for web scrolling,89.97,False
8842,US-2017-112396,2017-02-09,2017-02-13,standard class,JR-16210,justin ritter,corporate,san francisco,california,94110,west,TEC-AC-10004761,technology,accessories,maxell 4.7gb dvd+rw 3/pack,31.86,False
8843,CA-2015-141173,2015-11-18,2015-11-20,second class,JC-16105,julie creighton,corporate,minneapolis,minnesota,55407,central,OFF-ST-10000885,office supplies,storage,fellowes desktop hanging file manager,67.15,False
8844,CA-2018-156664,2018-12-18,2018-12-23,standard class,BP-11290,beth paige,consumer,columbus,ohio,43229,east,OFF-BI-10004209,office supplies,binders,"fellowes twister kit, gray/clear, 3/pkg",7.236,False
8845,CA-2018-156664,2018-12-18,2018-12-23,standard class,BP-11290,beth paige,consumer,columbus,ohio,43229,east,OFF-FA-10002988,office supplies,fasteners,ideal clamps,4.824,False
8846,CA-2018-156664,2018-12-18,2018-12-23,standard class,BP-11290,beth paige,consumer,columbus,ohio,43229,east,OFF-PA-10002222,office supplies,paper,"xerox color copier paper, 11"" x 17"", ream",91.36,False
8847,CA-2018-156664,2018-12-18,2018-12-23,standard class,BP-11290,beth paige,consumer,columbus,ohio,43229,east,OFF-AP-10004487,office supplies,appliances,kensington 4 outlet masterpiece compact power control center,130.112,False
8848,CA-2016-140718,2016-07-02,2016-07-04,first class,FA-14230,frank atkinson,corporate,raleigh,north carolina,27604,south,TEC-PH-10003505,technology,phones,geemarc amplipower60,74.24,False
8849,CA-2016-140718,2016-07-02,2016-07-04,first class,FA-14230,frank atkinson,corporate,raleigh,north carolina,27604,south,FUR-FU-10000076,furniture,furnishings,24-hour round wall clock,159.84,False
8850,CA-2016-140718,2016-07-02,2016-07-04,first class,FA-14230,frank atkinson,corporate,raleigh,north carolina,27604,south,OFF-BI-10004728,office supplies,binders,wilson jones turn tabs binder tool for ring binders,2.892,False
8851,CA-2016-140718,2016-07-02,2016-07-04,first class,FA-14230,frank atkinson,corporate,raleigh,north carolina,27604,south,OFF-PA-10002250,office supplies,paper,things to do today pad,9.392,False
8852,CA-2015-119977,2015-10-08,2015-10-13,second class,DN-13690,duane noonan,consumer,new york city,new york,10011,east,OFF-PA-10003823,office supplies,paper,xerox 197,123.92,False
8853,US-2016-115343,2016-09-22,2016-09-25,first class,FO-14305,frank olsen,consumer,philadelphia,pennsylvania,19143,east,OFF-SU-10000898,office supplies,supplies,"acme hot forged carbon steel scissors with nickel-plated handles, 3 7/8"" cut, 8""l",55.6,False
8854,US-2016-115343,2016-09-22,2016-09-25,first class,FO-14305,frank olsen,consumer,philadelphia,pennsylvania,19143,east,TEC-AC-10003832,technology,accessories,logitech p710e mobile speakerphone,617.976,True
8855,CA-2018-163671,2018-12-24,2018-12-30,standard class,DP-13105,dave poirier,corporate,meridian,idaho,83642,west,OFF-BI-10001679,office supplies,binders,gbc instant index system for binding systems,21.312,False
8856,CA-2018-135909,2018-10-13,2018-10-20,standard class,JW-15220,jane waco,corporate,sacramento,california,95823,west,TEC-AC-10002335,technology,accessories,logitech media keyboard k200,209.94,False
8857,CA-2018-135909,2018-10-13,2018-10-20,standard class,JW-15220,jane waco,corporate,sacramento,california,95823,west,TEC-PH-10003187,technology,phones,anker astro mini 3000mah ultra-compact portable charger,31.984,False
8858,CA-2018-135909,2018-10-13,2018-10-20,standard class,JW-15220,jane waco,corporate,sacramento,california,95823,west,OFF-BI-10003527,office supplies,binders,fellowes pb500 electric punch plastic comb binding machine with manual bind,5083.96,True
8859,US-2018-114356,2018-08-20,2018-08-26,standard class,TT-21460,tonja turnell,home office,charlotte,north carolina,28205,south,TEC-PH-10003171,technology,phones,plantronics encore h101 dual earpieces headset,35.96,False
8860,CA-2016-125934,2016-09-11,2016-09-18,standard class,SN-20560,skye norling,home office,paterson,new jersey,7501,east,OFF-LA-10000414,office supplies,labels,avery 503,31.05,False
8861,CA-2016-125934,2016-09-11,2016-09-18,standard class,SN-20560,skye norling,home office,paterson,new jersey,7501,east,FUR-FU-10002107,furniture,furnishings,eldon pizzaz desk accessories,8.92,False
8862,CA-2016-125934,2016-09-11,2016-09-18,standard class,SN-20560,skye norling,home office,paterson,new jersey,7501,east,OFF-BI-10004593,office supplies,binders,ibico laser imprintable binding system covers,209.6,False
8863,CA-2016-125934,2016-09-11,2016-09-18,standard class,SN-20560,skye norling,home office,paterson,new jersey,7501,east,OFF-AP-10003860,office supplies,appliances,fellowes advanced 8 outlet surge suppressor with phone/fax protection,111.04,False
8864,CA-2016-125934,2016-09-11,2016-09-18,standard class,SN-20560,skye norling,home office,paterson,new jersey,7501,east,OFF-PA-10000556,office supplies,paper,xerox 208,38.88,False
8865,CA-2016-158148,2016-12-20,2016-12-26,standard class,JM-15865,john murray,consumer,arlington,virginia,22204,south,OFF-AP-10003281,office supplies,appliances,acco 6 outlet guardian standard surge suppressor,36.27,False
8866,CA-2015-120411,2015-09-20,2015-09-23,first class,SB-20185,sarah brown,consumer,chicago,illinois,60653,central,FUR-BO-10004218,furniture,bookcases,"bush heritage pine collection 5-shelf bookcase, albany pine finish, *special order",493.43,False
8867,CA-2015-120411,2015-09-20,2015-09-23,first class,SB-20185,sarah brown,consumer,chicago,illinois,60653,central,TEC-PH-10002185,technology,phones,qvs usb car charger 2-port 2.1amp for ipod/iphone/ipad/ipad 2/ipad 3,11.12,False
8868,CA-2017-158260,2017-11-04,2017-11-08,standard class,CC-12475,cindy chapman,consumer,san diego,california,92037,west,TEC-MA-10003176,technology,machines,okidata b400 printer,686.4,True
8869,CA-2018-101805,2018-12-01,2018-12-06,standard class,SH-19975,sally hughsby,corporate,seattle,washington,98105,west,OFF-BI-10002003,office supplies,binders,ibico presentation index for binding systems,15.92,False
8870,CA-2018-101805,2018-12-01,2018-12-06,standard class,SH-19975,sally hughsby,corporate,seattle,washington,98105,west,FUR-FU-10000023,furniture,furnishings,eldon wave desk accessories,70.68,False
8871,CA-2018-101805,2018-12-01,2018-12-06,standard class,SH-19975,sally hughsby,corporate,seattle,washington,98105,west,OFF-ST-10002756,office supplies,storage,"tennsco stur-d-stor boltless shelving, 5 shelves, 24"" deep, sand",541.24,True
8872,US-2015-105137,2015-10-10,2015-10-10,same day,RB-19435,richard bierner,consumer,columbus,ohio,43229,east,TEC-MA-10002694,technology,machines,hewlett-packard deskjet f4180 all-in-one color ink-jet - printer / copier / scanner,101.994,False
8873,US-2015-105137,2015-10-10,2015-10-10,same day,RB-19435,richard bierner,consumer,columbus,ohio,43229,east,OFF-BI-10002429,office supplies,binders,"premier elliptical ring binder, black",18.264,False
8874,CA-2018-142489,2018-11-14,2018-11-16,second class,TC-21295,toby carlisle,consumer,houston,texas,77095,central,OFF-BI-10003684,office supplies,binders,wilson jones legal size ring binders,21.99,False
8875,US-2017-141264,2017-08-13,2017-08-19,standard class,CT-11995,carol triggs,consumer,irving,texas,75061,central,OFF-SU-10003505,office supplies,supplies,premier electric letter opener,185.376,False
8876,US-2017-141264,2017-08-13,2017-08-19,standard class,CT-11995,carol triggs,consumer,irving,texas,75061,central,OFF-AP-10002534,office supplies,appliances,3.6 cubic foot counter height office refrigerator,58.924,False
8877,CA-2018-126928,2018-09-17,2018-09-23,standard class,GZ-14470,gary zandusky,consumer,morristown,new jersey,7960,east,TEC-MA-10004626,technology,machines,lexmark 20r1285 x6650 wireless all-in-one printer,480.0,False
8878,CA-2018-126928,2018-09-17,2018-09-23,standard class,GZ-14470,gary zandusky,consumer,morristown,new jersey,7960,east,OFF-ST-10000615,office supplies,storage,"simplifile personal file, black granite, 15w x 6-15/16d x 11-1/4h",34.05,False
8879,US-2016-107944,2016-03-23,2016-03-25,first class,AM-10360,alice mccarthy,corporate,los angeles,california,90008,west,OFF-PA-10000659,office supplies,paper,"tops carbonless receipt book, four 2-3/4 x 7-1/4 money receipts per page",192.72,False
8880,US-2016-107944,2016-03-23,2016-03-25,first class,AM-10360,alice mccarthy,corporate,los angeles,california,90008,west,TEC-AC-10000736,technology,accessories,logitech g600 mmo gaming mouse,239.97,False
8881,CA-2017-135594,2017-06-30,2017-07-03,second class,AH-10120,adrian hane,home office,aurora,illinois,60505,central,TEC-AC-10003038,technology,accessories,kingston digital datatraveler 16gb usb 2.0,50.12,False
8882,US-2018-115252,2018-10-20,2018-10-25,standard class,MY-18295,muhammed yedwab,corporate,durham,north carolina,27707,south,TEC-PH-10004071,technology,phones,payanywhere card reader,15.984,False
8883,US-2018-115252,2018-10-20,2018-10-25,standard class,MY-18295,muhammed yedwab,corporate,durham,north carolina,27707,south,OFF-PA-10001667,office supplies,paper,great white multi-use recycled paper (20lb. and 84 bright),14.352,False
8884,CA-2015-107398,2015-08-25,2015-08-30,standard class,BS-11590,brendan sweed,corporate,columbus,ohio,43229,east,OFF-BI-10001982,office supplies,binders,wilson jones custom binder spines & labels,6.528,False
8885,CA-2015-107398,2015-08-25,2015-08-30,standard class,BS-11590,brendan sweed,corporate,columbus,ohio,43229,east,OFF-BI-10004141,office supplies,binders,insertable tab indexes for data binders,2.862,False
8886,CA-2015-107398,2015-08-25,2015-08-30,standard class,BS-11590,brendan sweed,corporate,columbus,ohio,43229,east,OFF-BI-10002103,office supplies,binders,"cardinal slant-d ring binder, heavy gauge vinyl",20.856,False
8887,CA-2015-169642,2015-07-27,2015-07-30,second class,BB-10990,barry blumstein,corporate,los angeles,california,90036,west,OFF-ST-10002574,office supplies,storage,"safco commercial wire shelving, black",276.28,False
8888,CA-2018-103968,2018-12-01,2018-12-07,standard class,ML-17755,max ludwig,home office,stockton,california,95207,west,FUR-FU-10003394,furniture,furnishings,"tenex ""the solids"" textured chair mats",629.64,True
8889,CA-2017-147256,2017-10-17,2017-10-21,second class,FC-14245,frank carlisle,home office,columbia,missouri,65203,central,TEC-PH-10003072,technology,phones,panasonic kx-tg9541b dect 6.0 digital 2-line expandable cordless phone with digital answering system,449.97,False
8890,CA-2017-147256,2017-10-17,2017-10-21,second class,FC-14245,frank carlisle,home office,columbia,missouri,65203,central,OFF-AP-10003057,office supplies,appliances,honeywell enviracaire portable hepa air cleaner for 16' x 20' room,1927.59,True
8891,CA-2017-162159,2017-09-16,2017-09-18,first class,CR-12625,corey roper,home office,columbus,georgia,31907,south,FUR-CH-10001146,furniture,chairs,"global value mid-back manager's chair, gray",121.78,False
8892,CA-2016-111038,2016-12-01,2016-12-06,standard class,LC-16960,lindsay castell,home office,san diego,california,92037,west,FUR-CH-10003973,furniture,chairs,gueststacker chair with chrome finish legs,2676.672,True
8893,CA-2015-124723,2015-08-05,2015-08-12,standard class,GZ-14470,gary zandusky,consumer,texas city,texas,77590,central,FUR-TA-10001307,furniture,tables,"safco planmaster heigh-adjustable drafting table base, 43w x 30d x 30-37h, black",489.23,False
8894,CA-2017-167241,2017-08-15,2017-08-22,standard class,BD-11320,bill donatelli,consumer,los angeles,california,90004,west,FUR-FU-10004071,furniture,furnishings,luxo professional magnifying clamp-on fluorescent lamps,312.03,False
8895,CA-2017-167241,2017-08-15,2017-08-22,standard class,BD-11320,bill donatelli,consumer,los angeles,california,90004,west,OFF-ST-10001505,office supplies,storage,"perma stor-all hanging file box, 13 1/8""w x 12 1/4""d x 10 1/2""h",17.94,False
8896,CA-2017-167241,2017-08-15,2017-08-22,standard class,BD-11320,bill donatelli,consumer,los angeles,california,90004,west,TEC-PH-10004614,technology,phones,at&t 841000 phone,165.6,False
8897,CA-2017-167241,2017-08-15,2017-08-22,standard class,BD-11320,bill donatelli,consumer,los angeles,california,90004,west,OFF-PA-10004911,office supplies,paper,"rediform s.o.s. 1-up phone message bk, 4-1/4x3-1/16 bk, 1 form/pg, 40 messages/bk, 3/pk",37.52,False
8898,CA-2016-163237,2016-08-07,2016-08-09,second class,EM-14095,eudokia martin,corporate,springfield,virginia,22153,south,TEC-PH-10003601,technology,phones,"ativa d5772 2-line 5.8ghz digital expandable corded/cordless phone system with answering & caller id/call waiting, black/silver",494.97,False
8899,CA-2016-163237,2016-08-07,2016-08-09,second class,EM-14095,eudokia martin,corporate,springfield,virginia,22153,south,OFF-LA-10004545,office supplies,labels,avery 50,25.06,False
8900,CA-2017-150483,2017-05-31,2017-06-04,standard class,BP-11290,beth paige,consumer,decatur,illinois,62521,central,FUR-FU-10001379,furniture,furnishings,"executive impressions 16-1/2"" circular wall clock",32.064,False
8901,CA-2017-150483,2017-05-31,2017-06-04,standard class,BP-11290,beth paige,consumer,decatur,illinois,62521,central,OFF-PA-10001846,office supplies,paper,xerox 1899,18.496,False
8902,CA-2017-150483,2017-05-31,2017-06-04,standard class,BP-11290,beth paige,consumer,decatur,illinois,62521,central,FUR-CH-10000422,furniture,chairs,global highback leather tilter in burgundy,191.079,False
8903,CA-2017-150483,2017-05-31,2017-06-04,standard class,BP-11290,beth paige,consumer,decatur,illinois,62521,central,OFF-PA-10004621,office supplies,paper,xerox 212,10.368,False
8904,US-2017-126431,2017-07-01,2017-07-01,same day,SU-20665,stephanie ulpright,home office,new york city,new york,10009,east,OFF-LA-10001474,office supplies,labels,avery 477,30.53,False
8905,US-2017-126431,2017-07-01,2017-07-01,same day,SU-20665,stephanie ulpright,home office,new york city,new york,10009,east,TEC-AC-10001635,technology,accessories,keytronic kt400u2 - keyboard - black,30.84,False
8906,US-2017-126431,2017-07-01,2017-07-01,same day,SU-20665,stephanie ulpright,home office,new york city,new york,10009,east,OFF-PA-10001950,office supplies,paper,southworth 25% cotton antique laid paper & envelopes,75.06,False
8907,CA-2017-139934,2017-12-18,2017-12-20,first class,AY-10555,andy yotov,corporate,san francisco,california,94110,west,TEC-PH-10001552,technology,phones,i need's 3d hello kitty hybrid silicone case cover for htc one x 4g with 3d hello kitty stylus pen green/pink,66.976,False
8908,CA-2016-109603,2016-01-26,2016-02-01,standard class,EM-13825,elizabeth moffitt,corporate,moreno valley,california,92553,west,OFF-PA-10003790,office supplies,paper,xerox 1991,182.72,False
8909,CA-2018-160661,2018-10-28,2018-11-01,standard class,SA-20830,sue ann reed,consumer,everett,massachusetts,2149,east,OFF-LA-10002475,office supplies,labels,avery 519,21.93,False
8910,CA-2018-102610,2018-11-04,2018-11-08,standard class,CA-12265,christina anderson,consumer,chattanooga,tennessee,37421,south,TEC-AC-10000303,technology,accessories,logitech m510 wireless mouse,95.976,False
8911,CA-2018-102610,2018-11-04,2018-11-08,standard class,CA-12265,christina anderson,consumer,chattanooga,tennessee,37421,south,TEC-PH-10000127,technology,phones,iottie xl car mount,143.928,False
8912,CA-2018-102610,2018-11-04,2018-11-08,standard class,CA-12265,christina anderson,consumer,chattanooga,tennessee,37421,south,OFF-BI-10004364,office supplies,binders,storex dura pro binders,3.564,False
8913,CA-2018-102610,2018-11-04,2018-11-08,standard class,CA-12265,christina anderson,consumer,chattanooga,tennessee,37421,south,OFF-LA-10002195,office supplies,labels,avery 481,4.928,False
8914,US-2017-144057,2017-05-09,2017-05-13,standard class,CV-12805,cynthia voltz,corporate,austin,texas,78745,central,OFF-ST-10001490,office supplies,storage,"hot file 7-pocket, floor stand",856.656,True
8915,US-2017-144057,2017-05-09,2017-05-13,standard class,CV-12805,cynthia voltz,corporate,austin,texas,78745,central,OFF-BI-10002852,office supplies,binders,ibico standard transparent covers,13.184,False
8916,US-2017-144057,2017-05-09,2017-05-13,standard class,CV-12805,cynthia voltz,corporate,austin,texas,78745,central,OFF-AP-10000390,office supplies,appliances,euro pro shark stick mini vacuum,48.784,False
8917,US-2017-144057,2017-05-09,2017-05-13,standard class,CV-12805,cynthia voltz,corporate,austin,texas,78745,central,OFF-PA-10004327,office supplies,paper,xerox 1911,76.64,False
8918,US-2017-144057,2017-05-09,2017-05-13,standard class,CV-12805,cynthia voltz,corporate,austin,texas,78745,central,OFF-BI-10002353,office supplies,binders,gbc velobind cover sets,18.528,False
8919,CA-2015-160276,2015-04-02,2015-04-08,standard class,AH-10690,anna häberlin,corporate,virginia beach,virginia,23464,south,FUR-FU-10003192,furniture,furnishings,luxo adjustable task clamp lamp,177.68,False
8920,CA-2015-132983,2015-04-28,2015-05-03,standard class,DS-13180,david smith,corporate,jamestown,new york,14701,east,TEC-AC-10000736,technology,accessories,logitech g600 mmo gaming mouse,159.98,False
8921,CA-2017-145709,2017-10-04,2017-10-08,standard class,AH-10690,anna häberlin,corporate,coral gables,florida,33134,south,TEC-PH-10003095,technology,phones,samsung hm1900 bluetooth headset,52.68,False
8922,CA-2017-145709,2017-10-04,2017-10-08,standard class,AH-10690,anna häberlin,corporate,coral gables,florida,33134,south,FUR-FU-10002885,furniture,furnishings,magna visual magnetic picture hangers,11.568,False
8923,CA-2018-133928,2018-06-11,2018-06-17,standard class,ZC-21910,zuschuss carroll,consumer,hickory,north carolina,28601,south,OFF-BI-10001525,office supplies,binders,"acco pressboard covers with storage hooks, 14 7/8"" x 11"", executive red",4.572,False
8924,CA-2017-168032,2017-01-30,2017-02-03,standard class,DF-13135,david flashing,consumer,rockford,illinois,61107,central,TEC-PH-10004241,technology,phones,nokia lumia 1020,1439.968,True
8925,CA-2017-168032,2017-01-30,2017-02-03,standard class,DF-13135,david flashing,consumer,rockford,illinois,61107,central,OFF-BI-10000546,office supplies,binders,avery durable binders,1.728,False
8926,CA-2017-168032,2017-01-30,2017-02-03,standard class,DF-13135,david flashing,consumer,rockford,illinois,61107,central,FUR-TA-10004256,furniture,tables,bretford “just in time” height-adjustable multi-task work tables,626.1,True
8927,CA-2016-143616,2016-09-27,2016-09-29,second class,SS-20140,saphhira shifley,corporate,seattle,washington,98103,west,OFF-AR-10002067,office supplies,art,newell 334,99.2,False
8928,US-2016-168704,2016-04-13,2016-04-17,standard class,FP-14320,frank preis,consumer,huntsville,texas,77340,central,FUR-TA-10000688,furniture,tables,"chromcraft bull-nose wood round conference table top, wood base",609.98,True
8929,US-2016-168704,2016-04-13,2016-04-17,standard class,FP-14320,frank preis,consumer,huntsville,texas,77340,central,FUR-TA-10002530,furniture,tables,"iceberg officeworks 42"" round tables",211.372,False
8930,US-2016-168704,2016-04-13,2016-04-17,standard class,FP-14320,frank preis,consumer,huntsville,texas,77340,central,TEC-PH-10001061,technology,phones,apple iphone 5c,239.976,False
8931,CA-2018-143252,2018-12-18,2018-12-24,standard class,HE-14800,harold engle,corporate,milwaukee,wisconsin,53209,central,FUR-FU-10001057,furniture,furnishings,tensor track tree floor lamp,99.95,False
8932,CA-2018-143252,2018-12-18,2018-12-24,standard class,HE-14800,harold engle,corporate,milwaukee,wisconsin,53209,central,TEC-AC-10002331,technology,accessories,"maxell 74 minute cdr, 10/pack",29.34,False
8933,CA-2017-102134,2017-03-14,2017-03-19,standard class,SP-20545,sibella parks,corporate,green bay,wisconsin,54302,central,FUR-FU-10003724,furniture,furnishings,westinghouse clip-on gooseneck lamps,16.74,False
8934,CA-2018-130036,2018-08-27,2018-08-27,same day,BP-11185,ben peterman,corporate,philadelphia,pennsylvania,19120,east,OFF-PA-10000528,office supplies,paper,xerox 1981,12.672,False
8935,CA-2018-130036,2018-08-27,2018-08-27,same day,BP-11185,ben peterman,corporate,philadelphia,pennsylvania,19120,east,TEC-AC-10001908,technology,accessories,logitech wireless headset h800,1119.888,True
8936,CA-2016-134117,2016-12-17,2016-12-19,second class,PG-18895,paul gonzalez,consumer,los angeles,california,90008,west,OFF-AR-10003903,office supplies,art,sanford 52201 apsco electric pencil sharpener,204.85,False
8937,CA-2016-134117,2016-12-17,2016-12-19,second class,PG-18895,paul gonzalez,consumer,los angeles,california,90008,west,TEC-PH-10004908,technology,phones,panasonic kx ts3282w corded phone,135.984,False
8938,CA-2016-134117,2016-12-17,2016-12-19,second class,PG-18895,paul gonzalez,consumer,los angeles,california,90008,west,OFF-AR-10001940,office supplies,art,"sanford colorific eraseable coloring pencils, 12 count",16.4,False
8939,CA-2016-134117,2016-12-17,2016-12-19,second class,PG-18895,paul gonzalez,consumer,los angeles,california,90008,west,OFF-BI-10002026,office supplies,binders,avery arch ring binders,92.96,False
8940,CA-2015-130918,2015-08-22,2015-08-24,second class,JP-15520,jeremy pistek,consumer,north miami,florida,33161,south,OFF-SU-10003936,office supplies,supplies,acme serrated blade letter opener,7.632,False
8941,CA-2017-159023,2017-11-03,2017-11-05,first class,NW-18400,natalie webber,consumer,portland,oregon,97206,west,OFF-BI-10002813,office supplies,binders,avery reinforcements for hole-punch pages,4.158,False
8942,CA-2017-159023,2017-11-03,2017-11-05,first class,NW-18400,natalie webber,consumer,portland,oregon,97206,west,TEC-MA-10003337,technology,machines,okidata b401 printer,179.991,False
8943,CA-2018-111717,2018-10-10,2018-10-16,standard class,SW-20245,scot wooten,consumer,aurora,illinois,60505,central,FUR-CH-10001545,furniture,chairs,hon comfortask task/swivel chairs,239.358,False
8944,CA-2015-154592,2015-12-07,2015-12-08,first class,EH-14005,erica hernandez,home office,san francisco,california,94109,west,OFF-PA-10000062,office supplies,paper,green bar computer printout paper,164.88,False
8945,CA-2015-128622,2015-11-15,2015-11-17,second class,SC-20260,scott cohen,corporate,san francisco,california,94110,west,OFF-SU-10001574,office supplies,supplies,acme value line scissors,10.95,False
8946,CA-2018-148355,2018-12-24,2018-12-28,standard class,NC-18535,nick crebassa,corporate,new bedford,massachusetts,2740,east,OFF-PA-10001972,office supplies,paper,xerox 214,19.44,False
8947,CA-2018-148355,2018-12-24,2018-12-28,standard class,NC-18535,nick crebassa,corporate,new bedford,massachusetts,2740,east,OFF-BI-10000201,office supplies,binders,"avery triangle shaped sheet lifters, black, 2/pack",12.3,False
8948,CA-2015-132913,2015-12-24,2015-12-26,first class,AS-10090,adam shillingsburg,consumer,san diego,california,92037,west,OFF-AP-10003278,office supplies,appliances,belkin 7-outlet surgemaster home series,13.97,False
8949,CA-2018-150910,2018-12-22,2018-12-28,standard class,JL-15130,jack lebron,consumer,jackson,tennessee,38301,south,FUR-TA-10002903,furniture,tables,"bevis round bullnose 29"" high table top",934.956,True
8950,CA-2018-150910,2018-12-22,2018-12-28,standard class,JL-15130,jack lebron,consumer,jackson,tennessee,38301,south,TEC-AC-10001013,technology,accessories,logitech clearchat comfort/usb headset h390,46.864,False
8951,CA-2018-150910,2018-12-22,2018-12-28,standard class,JL-15130,jack lebron,consumer,jackson,tennessee,38301,south,OFF-ST-10000918,office supplies,storage,crate-a-files,26.16,False
8952,CA-2018-150910,2018-12-22,2018-12-28,standard class,JL-15130,jack lebron,consumer,jackson,tennessee,38301,south,OFF-AR-10001419,office supplies,art,newell 325,23.128,False
8953,CA-2018-150910,2018-12-22,2018-12-28,standard class,JL-15130,jack lebron,consumer,jackson,tennessee,38301,south,OFF-AP-10003266,office supplies,appliances,"holmes replacement filter for hepa air cleaner, large room",59.24,False
8954,CA-2015-156790,2015-08-08,2015-08-10,second class,VG-21790,vivek gonzalez,consumer,jacksonville,florida,32216,south,FUR-BO-10000468,furniture,bookcases,o'sullivan 2-shelf heavy-duty bookcases,155.456,False
8955,CA-2015-126480,2015-09-20,2015-09-24,standard class,HG-14965,henry goldwyn,corporate,san diego,california,92024,west,OFF-PA-10004610,office supplies,paper,xerox 1900,8.56,False
8956,CA-2018-105620,2018-12-25,2018-12-28,first class,JH-15430,jennifer halladay,consumer,hialeah,florida,33012,south,FUR-FU-10004963,furniture,furnishings,"eldon 400 class desk accessories, black carbon",21.0,False
8957,CA-2018-105620,2018-12-25,2018-12-28,first class,JH-15430,jennifer halladay,consumer,hialeah,florida,33012,south,TEC-MA-10004626,technology,machines,lexmark 20r1285 x6650 wireless all-in-one printer,120.0,False
8958,CA-2018-150266,2018-11-25,2018-11-30,standard class,RO-19780,rose o'brian,consumer,houston,texas,77070,central,TEC-PH-10003437,technology,phones,blue parrot b250xt professional grade wireless bluetooth headset with,299.96,False
8959,CA-2018-150266,2018-11-25,2018-11-30,standard class,RO-19780,rose o'brian,consumer,houston,texas,77070,central,OFF-AP-10002867,office supplies,appliances,fellowes command center 5-outlet power strip,67.84,False
8960,CA-2018-150266,2018-11-25,2018-11-30,standard class,RO-19780,rose o'brian,consumer,houston,texas,77070,central,FUR-CH-10002126,furniture,chairs,hon deluxe fabric upholstered stacking chairs,853.93,True
